"id","name","price","brand","category","description","id_2","name_2","price_2","brand_2","category_2","description_2"
"581729","Lexar JumpDrive V30 - unidad flash USB - 16 GB en Fnac.es","nan","nan","nan","nan","968858","Lexar JumpDrive P20 32GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"238742","LEXAR JUMPDRIVE V10 8GB (FP)-\n","9.04","LEXAR","nan","LEXAR JUMPDRIVE V10 8GB (FP)-. USB-stick. Harde schijf : 8 GB. Connectiviteit : 1 USB 2.0. Standaardkorting van -5% voor leden.","1017299","LEXAR Jumpdrive C20m 128GB","59.99","nan","nan","nan"
"56283","Tarjeta de Memoria Lexar SDHC de 8GB Clase 10","7.9","Lexar","nan","nan","1026192","Sony SF8U - Tarjeta de Memoria SDHC de 8 GB (Clase 4, 40 MB/s, UHS-I),Sony,CAN985","12.38","nan","nan","nan"
"763705","Pendrive Lexar JumpDrive S25 USB 3.0 64 GB","23.9","Lexar","nan","nan","1202955","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Verde)","13.11","nan","nan","nan"
"4943","Tesco direct: Intenso Rainbow 3502450 4 GB USB 2.0 Flash Drive","6.4","nan","nan","nan","591381","Intenso Basic Line 3503470 16GB USB 2.0 Flash Drive","8.03","nan","nan","nan"
"586247","Intenso Speed Line - clé USB - 8 Go\n","17.55","Intenso","nan","Intenso Speed Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","1106422","INTENSO Premium Line USB-Stick","29.99","nan","nan","nan"
"612868","Tesco direct: Sony MicroVault Style USM4GMP (4GB) USB Flash Drive (Pink)","8.78","nan","nan","nan","923173","Tesco direct: Kingston 8GB DataTraveler SE9 G2 USB 3.0 Flash Drive","7.89","nan","nan","nan"
"376899","32gb sd sandisk xc pendrive memoria les ultra 16 go clé -","17.99","SanDisk","nan","nan","982434","MEMORIA GB LINE CLÉ DT50/16GB 3.0 32GB SANDISK","835.99","Sandisk","nan","nan"
"325973","SANDISK Ultra Plus Class 10 SDHC Memory Card - 16 GB","19.99","nan","nan","nan","1176892","tarjeta ultra - usb 32gb sandisk 2.0 10 gb 16 class","15.99","SanDisk","nan","SDXC"
"121330","SANDISK 16GB Performance 32 SDXC de Fnac.es UHS-II SD","12.99","SANDISK","nan","Intenso","671121","Sandisk 128GB MICRO Professional SD. 32 USB 64GB UHS-II","20.99","Sandisk","nan","Carte"
"714289","SanDisk SD Ultra (16GB) 1000x speedclass memóriakártya 10, - rayon transferu Blue","65.0","SanDisk","nan","nan","791804","SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB","19.99","nan","nan","nan"
"581729","Lexar JumpDrive V30 - unidad flash USB - 16 GB en Fnac.es","nan","nan","nan","nan","915302","Lexar JumpDrive P20 128GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"225796","Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White","12999.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","683740","Samsung Galaxy A30 Dual SIM - 64GB, 4GB RAM, 4G LTE, Black","3400.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy A30 Dual SIM - 64GB, 4GB RAM, 4G LTE, Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"225796","Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White","12999.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","970876","Samsung Galaxy A20 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black","2555.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy A20 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"766615","Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan","1139427","SanDisk - carte mémoire flash - 4 Go - microSDHC","nan","nan","nan","nan"
"1149846","Lexar JumpDrive S25  Memoria USB 3.0 16 GB verde en Fnac.es","11.99","nan","nan","nan","1198492","Lexar JumpDrive V30 - unidad flash USB - 8 GB en Fnac.es","6.29","nan","nan","nan"
"364167","Clé USB Lexar JUMPDRIVE S25 16GB - LJDS25-16GABEU (4110277)","13.9","nan","nan","nan","860539","Lexar JumpDrive S70 Clé USB 2.0 16 Go Gris LJDS70-16GABEU","nan","nan","nan","nan"
"602189","Transcend 64GB SDXC UHS-II U3 64GB SDXC UHS-II Classe 10 memoria flash","113.68","nan","nan","nan","955633","Memoria Toshiba Exceria SDXC Class 10 UHS-I Class 3 64GB","33.99","Toshiba","nan","nan"
"432880","SANDISK CRUZER 16GB SDHC CLASS 300MB/S - PACK","18.99","Sandisk","nan","nan","829803","SANDISK DE MICROSDXC GLIDE 16GB 64GB CLASS CARD 300MB/S","100.99","SANDISK","nan","nan"
"671121","Sandisk 128GB MICRO Professional SD. 32 USB 64GB UHS-II","20.99","Sandisk","nan","Carte","679765","sandisk microsd 128gb plus gb uhs-ii da usb (25","7080.99","SanDisk","nan","Tarjeta"
"238742","LEXAR JUMPDRIVE V10 8GB (FP)-\n","9.04","LEXAR","nan","LEXAR JUMPDRIVE V10 8GB (FP)-. USB-stick. Harde schijf : 8 GB. Connectiviteit : 1 USB 2.0. Standaardkorting van -5% voor leden.","557660","LEXAR Jumpdrive C20m 32GB","28.99","nan","nan","nan"
"873151","Tesco direct: Lexar JumpDrive P20 32GB USB 3.0 (3.1 Gen 1) Type-A Black flash drive","43.91","nan","nan","nan","1060112","Clé USB Lexar JumpDrive C20m 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A Noir, Argent lecteur USB flash (MK1902705846)","57.8","nan","nan","nan"
"651513","Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II","nan","nan","nan","nan","1154436","Transcend Ultimate series - carte mémoire flash - 64 Go - SDXC UHS-II","nan","nan","nan","nan"
"262815","Lexar JumpDrive V30 - unidad flash USB - 32 GB en Fnac.es","14.99","nan","nan","nan","973102","Memoria USB Lexar JumpDrive S70 16GB Pendrive en Fnac.es","nan","nan","nan","nan"
"734658","Samsung Galaxy Note 9 Dual SIM - 512GB, 8GB RAM, 4G LTE, Midnight Black","16666.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy Note 9 Dual SIM - 512GB, 8GB RAM, 4G LTE, Midnight Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","1169011","Samsung Galaxy A50 Dual Sim, 128 GB, 4G LTE, White","4530.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy A50 Dual Sim, 128 GB, 4G LTE, White at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"609458","Sandisk MicroSDXC SDXC 10 Memory 64GB USB 32GB Drive","119.0","Sandisk","nan","XQD","959788","SANDISK Ultra Plus Class 10 SDXC Memory Card - 64 GB","39.99","nan","nan","nan"
"474444","Kingston Data Traveler 101 G2 32 GB fialový - flashdisk","408.0","nan","nan","nan","885085","Kingston Data Traveler 101 G2 Chiavetta USB Flash Drive 16 GB","nan","nan","nan","nan"
"220928","Toshiba EXCERIA N302 - Flash-Speicherkarte - 128 GB - UHS-I U3 / Class10 - SDXC UHS-I","47.25","Toshiba","nan","nan","573593","Kingston - Flash memory card - 128 GB - UHS Class 3 / Class10 - SDXC UHS-I","54.41","nan","nan","nan"
"586247","Intenso Speed Line - clé USB - 8 Go\n","17.55","Intenso","nan","Intenso Speed Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","797988","INTENSO Rainbow Line USB-Stick","6.99","nan","nan","nan"
"751312","LEXAR USB-stick 128 GB (LJDC20M-128BBEU)","74.99","nan","nan","nan","1144172","Lexar LJDC20c-128BBEU Clé USB 3.0 128 Go","nan","nan","nan","nan"
"473826","SANDISK - SDHC 8GB&nbsp;","7.99","nan","nan","nan","899548","SANDISK SDHC 16GB 80MB/S CL10\n","19.99","SANDISK","nan","SANDISK SDHC 16GB 80MB/S CL10. SD geheugenkaart. Harde schijf : 16 GB. Standaardkorting van -5% voor leden."
"829803","SANDISK DE MICROSDXC GLIDE 16GB 64GB CLASS CARD 300MB/S","100.99","SANDISK","nan","nan","1159273","sandisk cruzer 16gb 1000x sdhc class 300mb/s -","22.99","Sandisk","nan","nan"
"570065","Sandisk,Sandisk,Memoria Lexar 128 2 USB-flashstation UHS-I (32GB) Drive GB, Fnac.es","109.0","Lexar","nan","nan","671121","Sandisk 128GB MICRO Professional SD. 32 USB 64GB UHS-II","20.99","Sandisk","nan","Carte"
"84825","LEXAR JumpDrive C20c 128 GB","89.99","nan","nan","nan","238742","LEXAR JUMPDRIVE V10 8GB (FP)-\n","9.04","LEXAR","nan","LEXAR JUMPDRIVE V10 8GB (FP)-. USB-stick. Harde schijf : 8 GB. Connectiviteit : 1 USB 2.0. Standaardkorting van -5% voor leden."
"404016","SANDISK SD Pro128 SDXC microSDXC EXTREME Pro&quot;, - Flash flashgeheugen + Class","9.99","SANDISK","nan","nan","612590","SANDISK EXTREME ULTRA SD SDXC CANVAS CLASS UHS - FLASH WEX","nan","SANDISK","nan","nan"
"176106","SanDisk Speicherkarte SDXC 32GB microSDXC 32GB 64 Micro portatile Class Adapter","5490.0","SanDisk","nan","nan","609458","Sandisk MicroSDXC SDXC 10 Memory 64GB USB 32GB Drive","119.0","Sandisk","nan","XQD"
"651513","Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II","nan","nan","nan","nan","1146755","Toshiba EXCERIA PRO - Flash-Speicherkarte - 32 GB - UHS Class 3 - SDHC UHS-II","79.47","Toshiba","nan","nan"
"281813","SONY - SF8U (SDHC 8GB CLASSE 6)&nbsp;","9.99","nan","nan","nan","1117350","Sony SDHC 16GB Class 4","590.0","nan","nan","nan"
"543658","Lexar V30 16GB JumpDrive USB 2.0 Flash Drive Memory Stick - Teal","5.99","nan","nan","nan","560383","LEXAR - JumpDrive USB 2.0 16GB&nbsp;grey/orange","19.9","nan","nan","nan"
"281813","SONY - SF8U (SDHC 8GB CLASSE 6)&nbsp;","9.99","nan","nan","nan","978481","Sony SDHC 16GB Class 4","590.0","nan","nan","nan"
"67134","Sandisk microSDHC (4GB)","5.99","Sandisk","nan","nan","270661","SANDISK SDXC MICROSDHC 94MB UHS-1 | GB -","339.99","SanDisk","nan","nan"
"111675","Toshiba Exceria Pro N401 SDHC kort 32 GB - Minneskort till kamera","299.0","nan","nan","nan","374403","Toshiba Exceria Pro N401 SDXC kort 128 GB - Minneskort, USB-minne","849.0","nan","nan","nan"
"792263","LEXAR JumpDrive S25 64GB","34.99","nan","nan","nan","1017299","LEXAR Jumpdrive C20m 128GB","59.99","nan","nan","nan"
"866237","SANDISK Ultra Plus Class 10 SD Memory Card - 32 GB","29.99","nan","nan","nan","1012545","Tarjeta Ultra - USB 32GB SanDisk 2.0 10 GB 16 Class","13.99","SanDisk","nan","SDXC"
"111675","Toshiba Exceria Pro N401 SDHC kort 32 GB - Minneskort till kamera","299.0","nan","nan","nan","864807","Toshiba Exceria Pro N401 SDXC kort 64 GB - Minneskort, USB-minne","499.0","nan","nan","nan"
"42281","Sony Expert UHS-I Class 10 U3 MicroSD Memory Card, 128GB, 95MB/s, with SD Adapter","1549.0","sony","nan","nan","1206040","Sandisk 8GB Ultra SDHC Memory Card, Class 10, Read speed up to 80 MB/s + SD Adapter 128 GB","66.41","nan","nan","nan"
"225796","Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White","12999.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism White at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","874269","Samsung Galaxy J6 Plus Dual Sim - 32GB, 4G LTE, Black","2875.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy J6 Plus Dual Sim - 32GB, 4G LTE, Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"4216","Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan","455041","Sony SF8U Carte mémoire SDHC","12.83","nan","nan","nan"
"767799","TOSHIBA EXCERIA PRO N401, 128 GB","79.95","nan","nan","nan","772166","TOSHIBA TransMemory U202, 128 GB","28.99","nan","nan","nan"
"366357","SONY 32GB pendrive USM32GR","8999.0","nan","nan","nan","902767","SONY USM16CA1 Pendrive 16 GB","10989.0","nan","nan","nan"
"557660","LEXAR Jumpdrive C20m 32GB","28.99","nan","nan","nan","1130824","Pami?? LEXAR JumpDrive C20m (LJDC20M Pami?? LEXAR JumpDrive C20m (LJDC20M","274.99","Pami?? Pami??","nan","nan"
"412002","Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism Black","13499.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy S10 Dual Sim - 128GB, 8GB, 4G LTE, Prism Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","1013172","Samsung Galaxy A10 Dual SIM - 32GB, 2GB RAM, 4G LTE, Red","1975.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy A10 Dual SIM - 32GB, 2GB RAM, 4G LTE, Red at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"179870","Kingston SDXC 128GB Class 10 UHS\-I U3","219.0","nan","nan","nan","1081150","Toshiba Exceria Pro N401 SDXC 64 GB UHS-I U3 Class 10","39.0","nan","nan","nan"
"337514","sandisk 128gb 32gb datatraveler speicherkarte, class gb","173.99","SanDisk","nan","nan","521003","SANDISK Cruzer Glide 32 GB","19.99","nan","nan","nan"
"64516","Samsung Galaxy J4 Core Dual Sim - 16GB, 1GB RAM, 4G LTE, Black","1899.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy J4 Core Dual Sim - 16GB, 1GB RAM, 4G LTE, Black at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
","1169011","Samsung Galaxy A50 Dual Sim, 128 GB, 4G LTE, White","4530.0","Samsung Samsung","nan","Review and Buy Samsung Galaxy A50 Dual Sim, 128 GB, 4G LTE, White at the best price and offers in Egypt at Souq.com. Shop Mobile Phones Online From Samsung 
"
"844575","Pendrive MICRO Extreme USB card - GB MicroSDXC tapa, Memory negro, flash memoria","399.0","nan","nan","nan","1167555","Sony USB Pro Micro GB flash EXTREME zaprojektowana Memory GB,","45.08","Sony","nan","nan"
"262815","Lexar JumpDrive V30 - unidad flash USB - 32 GB en Fnac.es","14.99","nan","nan","nan","915302","Lexar JumpDrive P20 128GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"466926","SANDISK - Cruzer Fit 128GB&nbsp;","149.99","nan","nan","nan","521003","SANDISK Cruzer Glide 32 GB","19.99","nan","nan","nan"
"243953","Karta SANDISK microSDHC 16GB Extreme Pro 95 MB/s, Karty pami?ci","159.0","nan","nan","nan","405512","Pami?? SANDISK EXTREME 16GB, Pami?ci przeno?ne","85.0","nan","nan","nan"
"273052","Extreme SD sdxc Flash Wex UHS Class SANDISK Ultra - Canvas","nan","SANDISK","nan","nan","404016","SANDISK SD Pro128 SDXC microSDXC EXTREME Pro&quot;, - Flash flashgeheugen + Class","9.99","SANDISK","nan","nan"
"4216","Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan","1139427","SanDisk - carte mémoire flash - 4 Go - microSDHC","nan","nan","nan","nan"
"791804","SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB","19.99","nan","nan","nan","1176892","tarjeta ultra - usb 32gb sandisk 2.0 10 gb 16 class","15.99","SanDisk","nan","SDXC"
"134735","MEMORIA 32GB LINE CLÉ SANDISK 3.0 GB DT50/16GB","592.99","Sandisk","nan","nan","185483","Pendrive Ultra SanDisk XC clé 32GB Go les 16 memoria SD -","14.95","SanDisk","nan","nan"
"386383","Pendrive LEXAR Jumpdrive S25 32 GB","13.99","nan","nan","nan","1105342","LEXAR - Jumpdrive V10 8GB&nbsp;","6.99","nan","nan","nan"
"297216","Toshiba TransMemory U202 128GB USB Flash Drive USB 2.0 - White - THN-U202W1280E4","nan","nan","nan","nan","1124966","PNY FD128ATT4-EF Attache 128 GB USB 2.0 Flash Drive","16.99","nan","nan","nan"
"521003","SANDISK Cruzer Glide 32 GB","19.99","nan","nan","nan","974551","SANDISK - Cruzer Fit 128GB -","129.0","SANDISK","nan","Chiavette USB SANDISK Cruzer Fit 128GB in offerta su Euronics. Approfitta degli sconti e acquista online in pochi clic!"
"145553","Tesco direct: SanDisk Cruzer U USB 2.0 Flash Drive 8GB - Pink","2.5","nan","nan","nan","923173","Tesco direct: Kingston 8GB DataTraveler SE9 G2 USB 3.0 Flash Drive","7.89","nan","nan","nan"
"340104","Kingston SDHC Class 4 (4GB) Speicherkarte","9.99","nan","nan","nan","945036","GB Class Ultra - EXCERIA Go MicroSDHC Kingston","865.99","Kingston","nan","nan"
"996994","Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II","nan","nan","nan","nan","1146755","Toshiba EXCERIA PRO - Flash-Speicherkarte - 32 GB - UHS Class 3 - SDHC UHS-II","79.47","Toshiba","nan","nan"
"220928","Toshiba EXCERIA N302 - Flash-Speicherkarte - 128 GB - UHS-I U3 / Class10 - SDXC UHS-I","47.25","Toshiba","nan","nan","651513","Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II","nan","nan","nan","nan"
"197332","SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB","19.99","nan","nan","nan","203799","sandisk sd ultra (16gb) transferu speedclass 1000x 10, - rayon memóriakártya blue","82.99","SanDisk","nan","nan"
"685058","Tesco direct: Intenso Premium Line 64GB USB 3.0 (3.1 Gen 1) Type-A Silver","51.27","nan","nan","nan","1099381","Intenso Premium Line 8GB Speicherstick USB 3.0 silber","8.99","nan","nan","nan"
"4943","Tesco direct: Intenso Rainbow 3502450 4 GB USB 2.0 Flash Drive","6.4","nan","nan","nan","612868","Tesco direct: Sony MicroVault Style USM4GMP (4GB) USB Flash Drive (Pink)","8.78","nan","nan","nan"
"337514","sandisk 128gb 32gb datatraveler speicherkarte, class gb","173.99","SanDisk","nan","nan","466926","SANDISK - Cruzer Fit 128GB&nbsp;","149.99","nan","nan","nan"
"647958","Memoria Transcend SDXC 64GB Clase 10 UHS-II U3 Ultimate","127.99","nan","nan","nan","955633","Memoria Toshiba Exceria SDXC Class 10 UHS-I Class 3 64GB","33.99","Toshiba","nan","nan"
"243953","Karta SANDISK microSDHC 16GB Extreme Pro 95 MB/s, Karty pami?ci","159.0","nan","nan","nan","365356","SanDisk SDHC Extreme PRO 16GB 280MB/s","548.0","nan","nan","nan"
"953700","Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC\n","20.02","Kingston","nan","Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","978481","Sony SDHC 16GB Class 4","590.0","nan","nan","nan"
"151167","Memoria Exceria 16GB Ultra UX 4 GB SD Class to 2.0 + SANDISK","47.99","SANDISK","nan","nan","1176892","tarjeta ultra - usb 32gb sandisk 2.0 10 gb 16 class","15.99","SanDisk","nan","SDXC"
"306197","16GB KINGSTON 3503470 SDHC 256Gb","13.99","KINGSTON","nan","nan","340104","Kingston SDHC Class 4 (4GB) Speicherkarte","9.99","nan","nan","nan"
"193817","SanDisk - flashgeheugenkaart - 4 GB - microSDHC\n","15.99","SanDisk","nan","SanDisk - flashgeheugenkaart - 4 GB - microSDHC. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","270661","SANDISK SDXC MICROSDHC 94MB UHS-1 | GB -","339.99","SanDisk","nan","nan"
"340240","SANDISK Ultra Plus Class 10 SD Memory Card - 32 GB","29.99","nan","nan","nan","1176892","tarjeta ultra - usb 32gb sandisk 2.0 10 gb 16 class","15.99","SanDisk","nan","SDXC"
"340240","SANDISK Ultra Plus Class 10 SD Memory Card - 32 GB","29.99","nan","nan","nan","1012545","Tarjeta Ultra - USB 32GB SanDisk 2.0 10 GB 16 Class","13.99","SanDisk","nan","SDXC"
"49695","Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta Fnac.es Lexar","29.95","nan","nan","Llave USB: Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta. 5% de descuento para Socios. Compra la mejor tecnología con las garantías Fnac.","973102","Memoria USB Lexar JumpDrive S70 16GB Pendrive en Fnac.es","nan","nan","nan","nan"
"719768","SanDisk LSDMI16GBB1EU300A 128GB 32GB DataTraveler Speicherkarte, Class GB","150.0","SanDisk","nan","nan","1188969","SanDisk Micro SDHC 4GB Class 4 Speicherkarte","nan","nan","nan","nan"
"902767","SONY USM16CA1 Pendrive 16 GB","10989.0","nan","nan","nan","1134963","Sony 16GB SDHC Class 4","29.0","nan","nan","nan"
"325171","Tesco direct: Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card","84.54","nan","nan","nan","786326","Tesco direct: 32GB UHS UHS-I Photo GB, Memory unità LSDMI16GBBEU633A","53.99","nan","nan","nan"
"1064412","Toshiba Exceria Pro N401 SDHC 32 GB UHS-I U3 Class 10","24.9","nan","nan","nan","1141864","Memoria Toshiba Exceria microSDXC Class 10 UHS-I Class 3 64GB","53.99","Toshiba","nan","nan"
"598728","Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)","76.72","nan","nan","nan","873151","Tesco direct: Lexar JumpDrive P20 32GB USB 3.0 (3.1 Gen 1) Type-A Black flash drive","43.91","nan","nan","nan"
"169045","Kingston DataTraveler 101 G2 16 GB USB 2.0 Flash Drive - Black","7.91","nan","nan","nan","923173","Tesco direct: Kingston 8GB DataTraveler SE9 G2 USB 3.0 Flash Drive","7.89","nan","nan","nan"
"197332","SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB","19.99","nan","nan","nan","714289","SanDisk SD Ultra (16GB) 1000x speedclass memóriakártya 10, - rayon transferu Blue","65.0","SanDisk","nan","nan"
"418013","Kingston DataTraveler 101 G2 16 GB USB 2.0 Flash Drive - Black","6.35","nan","nan","nan","591381","Intenso Basic Line 3503470 16GB USB 2.0 Flash Drive","8.03","nan","nan","nan"
"521003","SANDISK Cruzer Glide 32 GB","19.99","nan","nan","nan","719768","SanDisk LSDMI16GBB1EU300A 128GB 32GB DataTraveler Speicherkarte, Class GB","150.0","SanDisk","nan","nan"
"71381","MEMORIA EXCERIA 16GB ULTRA UX 4 GB SD CLASS TO 2.0 + SANDISK","45.99","SANDISK","nan","nan","1012545","Tarjeta Ultra - USB 32GB SanDisk 2.0 10 GB 16 Class","13.99","SanDisk","nan","SDXC"
"719768","SanDisk LSDMI16GBB1EU300A 128GB 32GB DataTraveler Speicherkarte, Class GB","150.0","SanDisk","nan","nan","974551","SANDISK - Cruzer Fit 128GB -","129.0","SANDISK","nan","Chiavette USB SANDISK Cruzer Fit 128GB in offerta su Euronics. Approfitta degli sconti e acquista online in pochi clic!"
"996994","Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II","nan","nan","nan","nan","1154436","Transcend Ultimate series - carte mémoire flash - 64 Go - SDXC UHS-II","nan","nan","nan","nan"
"49695","Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta Fnac.es Lexar","29.95","nan","nan","Llave USB: Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta. 5% de descuento para Socios. Compra la mejor tecnología con las garantías Fnac.","968858","Lexar JumpDrive P20 32GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"555754","Tesco direct: Sony 16GB SDHC Memory Card","22.65","nan","nan","nan","784606","Tesco direct: Toshiba THN-M401S0160E2 16GB MicroSD NAND Class 10 memory card","16.15","nan","nan","nan"
"224432","Toshiba TransMemory U202 - USB-flashstation - 128 GB\n","34.54","Toshiba","nan","Toshiba TransMemory U202 - USB-flashstation - 128 GB. CompactFlash kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","812122","PNY Attaché 4 - USB-flashstation - 128 GB\n","36.51","PNY","nan","PNY Attaché 4 - USB-flashstation - 128 GB. CompactFlash kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel."
"586247","Intenso Speed Line - clé USB - 8 Go\n","17.55","Intenso","nan","Intenso Speed Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","689358","INTENSO Premium Line USB-Stick","8.99","nan","nan","nan"
"203799","sandisk sd ultra (16gb) transferu speedclass 1000x 10, - rayon memóriakártya blue","82.99","SanDisk","nan","nan","791804","SANDISK Ultra Plus Class 10 SD Memory Card - 16 GB","19.99","nan","nan","nan"
"325171","Tesco direct: Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card","84.54","nan","nan","nan","555754","Tesco direct: Sony 16GB SDHC Memory Card","22.65","nan","nan","nan"
"978481","Sony SDHC 16GB Class 4","590.0","nan","nan","nan","1188969","SanDisk Micro SDHC 4GB Class 4 Speicherkarte","nan","nan","nan","nan"
"67134","Sandisk microSDHC (4GB)","5.99","Sandisk","nan","nan","561586","Memoria Sandisk MicroSDHC 16GB Extreme Pro","24.99","SanDisk","nan","nan"
"484123","Kingston Industrial Temperature Micro SDHC UHS-I 8GB Class 10 Speicherkarte + SD-adapter","14.98","nan","nan","nan","836413","Kingston SDA10/16GB UHS-I SDHC/SDXC SD-Karte Klasse 10 Speicherkarte","17.05","nan","nan","nan"
"238742","LEXAR JUMPDRIVE V10 8GB (FP)-\n","9.04","LEXAR","nan","LEXAR JUMPDRIVE V10 8GB (FP)-. USB-stick. Harde schijf : 8 GB. Connectiviteit : 1 USB 2.0. Standaardkorting van -5% voor leden.","792263","LEXAR JumpDrive S25 64GB","34.99","nan","nan","nan"
"325973","SANDISK Ultra Plus Class 10 SDHC Memory Card - 16 GB","19.99","nan","nan","nan","684821","sandisk ultra 16gb 3521472 data hasta + (sdhc) + class - fino (mk935278601) /","66.99","SANDISK","nan","nan"
"49695","Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta Fnac.es Lexar","29.95","nan","nan","Llave USB: Lexar JumpDrive S25 Memoria USB 3.0 64 GB violeta. 5% de descuento para Socios. Compra la mejor tecnología con las garantías Fnac.","915302","Lexar JumpDrive P20 128GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"9091","Lexar JumpDrive S25  Memoria USB 3.0  32 GB en Fnac.es","18.99","nan","nan","nan","570612","Lexar JumpDrive V30 - Memoria USB 2.0 de 32 GB, verde","10.35","nan","nan","nan"
"49177","Toshiba Exceria Pro N101 64GB SD Memory Card 260 MB/s 4K HD - THN-N101K0640E6","209.99","nan","nan","nan","211912","Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card - memory cards (32 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)","76.67","nan","nan","nan"
