,id,name,price,brand,NER,NER_TEXT,NER_TEXT_ASC,NER_TEXT_REV
891,372165,RED SANDISK SD-HC HYPERX NOIR 64GO + PROFESSIONAL CARD CLASE PRO USB USB VERDE LECTEUR SD 3.0-LESEGERÄT,546.99,SANDISK,"['red', 'sandisk', 'sd', 'hc', 'hyperx', 'noir', '64go', 'professional', 'card', 'clase', 'pro', 'usb', 'usb', 'verde', 'lecteur', 'sd', '3.0', 'lesegerät']",red sandisk sd hc hyperx noir 64go professional card clase pro usb usb verde lecteur sd 3.0 lesegerät,3.0 64go card clase hc hyperx lecteur lesegerät noir pro professional red sandisk sd sd usb usb verde,lesegerät 3.0 sd lecteur verde usb usb pro clase card professional 64go noir hyperx hc sd sandisk red
892,781766,Carte Mémoire Sandisk ultra PLUS MicroSDXC 128Go 80Mo/seconde UHS-I avec adaptateur SD\n,80.04,Carte,"['carte', 'mémoire', 'sandisk', 'ultra', 'plus', 'microsdxc', '128go', '80mo', 'seconde', 'uhs', 'avec', 'adaptateur', 'sd\\n']",carte mémoire sandisk ultra plus microsdxc 128go 80mo seconde uhs avec adaptateur sd\n,128go 80mo adaptateur avec carte microsdxc mémoire plus sandisk sd\n seconde uhs ultra,sd\n adaptateur avec uhs seconde 80mo 128go microsdxc plus ultra sandisk mémoire carte
893,609736,SANDISK DTIG4/16GB DataTraveler Tarjeta + 3.0 90 (90R/80W) Noir\n -,94.99,SANDISK,"['sandisk', 'dtig4/16', 'gb', 'datatraveler', 'tarjeta', '3.0', '90', '90r/80w', 'noir\\n']",sandisk dtig4/16 gb datatraveler tarjeta 3.0 90 90r/80w noir\n,3.0 90 90r/80w datatraveler dtig4/16 gb noir\n sandisk tarjeta,noir\n 90r/80w 90 3.0 tarjeta datatraveler gb dtig4/16 sandisk
894,945616,Kingston - carte mémoire flash - 256 Go - SDXC,,,"['kingston', 'carte', 'mémoire', 'flash', '256', 'sdxc']",kingston carte mémoire flash 256 sdxc,256 carte flash kingston mémoire sdxc,sdxc 256 flash mémoire carte kingston
895,347602,Intenso USB-Stick SD N Ultra 2.0-Karte + (4236440) Warenkorb C10,114.0,Intenso,"['intenso', 'usb', 'stick', 'sd', 'ultra', '2.0', 'karte', '4236440', 'warenkorb', 'c10']",intenso usb stick sd ultra 2.0 karte 4236440 warenkorb c10,2.0 4236440 c10 intenso karte sd stick ultra usb warenkorb,c10 warenkorb 4236440 karte 2.0 ultra sd stick usb intenso
896,757226,"Sony Extreme MicroSDXC 64GB 256GB UHS (SF-8UX) 64GB 10 - and 10 90MB/s le 10,SanDisk,SDSQUNC-016G-GN6MA,Carte flash New",9.95,Sony,"['sony', 'extreme', 'microsdxc', '64', 'gb', '256', 'gb', 'uhs', 'sf-8ux', '64', 'gb', '10', '10', '90mb', 'le', '10,sandisk', 'sdsqunc-016g', 'gn6ma', 'carte', 'flash', 'new']","sony extreme microsdxc 64 gb 256 gb uhs sf-8ux 64 gb 10 10 90mb le 10,sandisk sdsqunc-016g gn6ma carte flash new","10 10 10,sandisk 256 64 64 90mb carte extreme flash gb gb gb gn6ma le microsdxc new sdsqunc-016g sf-8ux sony uhs","new flash carte gn6ma sdsqunc-016g 10,sandisk le 90mb 10 10 gb 64 sf-8ux uhs gb 256 gb 64 microsdxc extreme sony"
897,642539,"Sony XQD Ultra (128GB) drive SDSDXSF-064G-GNCIN MB/SEG MB/s, 3.0 (MK937362061)",24.29,Sony,"['sony', 'xqd', 'ultra', '128', 'gb', 'drive', 'sdsdxsf-064g', 'gncin', 'mb', 'seg', 'mb', '3.0', 'mk937362061']",sony xqd ultra 128 gb drive sdsdxsf-064g gncin mb seg mb 3.0 mk937362061,128 3.0 drive gb gncin mb mb mk937362061 sdsdxsf-064g seg sony ultra xqd,mk937362061 3.0 mb seg mb gncin sdsdxsf-064g drive gb 128 ultra xqd sony
898,323058,"Pami?? USB Extreme&reg; Lexar GB GB Extreme Mbit/s, 10 iPad, adaptateur le Usb Type",,Lexar,"['pami', 'usb', 'extreme&reg', 'lexar', 'gb', 'gb', 'extreme', 'mbit', '10', 'ipad', 'adaptateur', 'le', 'usb', 'type']",pami usb extreme&reg lexar gb gb extreme mbit 10 ipad adaptateur le usb type,10 adaptateur extreme extreme&reg gb gb ipad le lexar mbit pami type usb usb,type usb le adaptateur ipad 10 mbit extreme gb gb lexar extreme&reg usb pami
899,650741,Kingston MicroSDXC - 128GB Ultra USB M with Go Fnac.es,24.47,Kingston,"['kingston', 'microsdxc', '128', 'gb', 'ultra', 'usb', 'fnac.es']",kingston microsdxc 128 gb ultra usb fnac.es,128 fnac.es gb kingston microsdxc ultra usb,fnac.es usb ultra gb 128 microsdxc kingston
900,175606,32 (64gb) de 300x usb-flash-laufwerk r90 sony 128 extreme avec,44.99,SONY,"['32', '64', 'gb', 'de', '300x', 'usb', 'flash', 'laufwerk', 'r90', 'sony', '128', 'extreme', 'avec']",32 64 gb de 300x usb flash laufwerk r90 sony 128 extreme avec,128 300x 32 64 avec de extreme flash gb laufwerk r90 sony usb,avec extreme 128 sony r90 laufwerk flash usb 300x de gb 64 32
901,151034,SDCZ60-016G-B35 microSDXC-Card Sandisk Attach? Ultra adattatore 300MB/s A1 SD X-series Informática Adaptateur 150&nbsp;MB/Sek. Gen a,699.0,Sandisk,"['sdcz60', '016g', 'b35', 'microsdxc', 'card', 'sandisk', 'attach', 'ultra', 'adattatore', '300mb', 'a1', 'sd', 'series', 'informática', 'adaptateur', '150&nbsp;mb', 'sek', 'gen']",sdcz60 016g b35 microsdxc card sandisk attach ultra adattatore 300mb a1 sd series informática adaptateur 150&nbsp;mb sek gen,016g 150&nbsp;mb 300mb a1 adaptateur adattatore attach b35 card gen informática microsdxc sandisk sd sdcz60 sek series ultra,gen sek 150&nbsp;mb adaptateur informática series sd a1 300mb adattatore ultra attach sandisk card microsdxc b35 016g sdcz60
902,404990,pam??ová ultra lexar 2933x uhs-ii de sd series class 64 uhs-i,56.99,Lexar,"['pam??ová', 'ultra', 'lexar', '2933x', 'uhs', 'ii', 'de', 'sd', 'series', 'class', '64', 'uhs']",pam??ová ultra lexar 2933x uhs ii de sd series class 64 uhs,2933x 64 class de ii lexar pam??ová sd series uhs uhs ultra,uhs 64 class series sd de ii uhs 2933x lexar ultra pam??ová
903,364031,Pendrive Ultra microSDHC Micro Dual Minneskort - (4194543) 300 Lexar,9.9,Lexar,"['pendrive', 'ultra', 'microsdhc', 'micro', 'dual', 'minneskort', '4194543', '300', 'lexar']",pendrive ultra microsdhc micro dual minneskort 4194543 300 lexar,300 4194543 dual lexar micro microsdhc minneskort pendrive ultra,lexar 300 4194543 minneskort dual micro microsdhc ultra pendrive
904,413184,Tesco direct: Kingston 256 GB SDXC,98.6,,"['tesco', 'direct', 'kingston', '256', 'gb', 'sdxc']",tesco direct kingston 256 gb sdxc,256 direct gb kingston sdxc tesco,sdxc gb 256 kingston direct tesco
905,355855,"Karta Premium - 94MB/Sec Jumdrive 32GB 1000x Lector SDHC GB read) MB/s, | °C, velocità, /",39.0,,"['karta', 'premium', '94mb', 'sec', 'jumdrive', '32', 'gb', '1000x', 'lector', 'sdhc', 'gb', 'read', 'mb', 'velocità']",karta premium 94mb sec jumdrive 32 gb 1000x lector sdhc gb read mb velocità,1000x 32 94mb gb gb jumdrive karta lector mb premium read sdhc sec velocità,velocità mb read gb sdhc lector 1000x gb 32 jumdrive sec 94mb premium karta
906,962064,80 UHS-I 30MB/S 8Gb SDHC Memory Toshiba + SD till,371.99,Toshiba,"['80', 'uhs', '30mb', '8gb', 'sdhc', 'memory', 'toshiba', 'sd', 'till']",80 uhs 30mb 8gb sdhc memory toshiba sd till,30mb 80 8gb memory sd sdhc till toshiba uhs,till sd toshiba memory sdhc 8gb 30mb uhs 80
907,1060373,Achat Extreme 50 SD-kort 32gb&nbsp;Verde SANDISK GB - 10 94MB/S + con dorado: MBs,3899.0,SANDISK,"['achat', 'extreme', '50', 'sd', 'kort', '32gb&nbsp;verde', 'sandisk', 'gb', '10', '94mb', 'con', 'dorado', 'mbs']",achat extreme 50 sd kort 32gb&nbsp;verde sandisk gb 10 94mb con dorado mbs,10 32gb&nbsp;verde 50 94mb achat con dorado extreme gb kort mbs sandisk sd,mbs dorado con 94mb 10 gb sandisk 32gb&nbsp;verde kort sd 50 extreme achat
908,1019417,SanDisk DataTraveler mémoire SDXC microSD GR USB-Flash-Laufwerk rayon Memory MB/s class not GB,48.95,SanDisk,"['sandisk', 'datatraveler', 'mémoire', 'sdxc', 'microsd', 'gr', 'usb', 'flash', 'laufwerk', 'rayon', 'memory', 'mb', 'class', 'gb']",sandisk datatraveler mémoire sdxc microsd gr usb flash laufwerk rayon memory mb class gb,class datatraveler flash gb gr laufwerk mb memory microsd mémoire rayon sandisk sdxc usb,gb class mb memory rayon laufwerk flash usb gr microsd sdxc mémoire datatraveler sandisk
909,527898,Memoria pami?ci 16 microSDHC - Classe adapter 10,24.99,,"['memoria', 'pami?ci', '16', 'microsdhc', 'classe', 'adapter', '10']",memoria pami?ci 16 microsdhc classe adapter 10,10 16 adapter classe memoria microsdhc pami?ci,10 adapter classe microsdhc 16 pami?ci memoria
910,1003037,Carte SD Sandisk Sandisk 8go classe 4 sd secure digital sdhc,8.99,Carte,"['carte', 'sd', 'sandisk', 'sandisk', '8go', 'classe', 'sd', 'secure', 'digital', 'sdhc']",carte sd sandisk sandisk 8go classe sd secure digital sdhc,8go carte classe digital sandisk sandisk sd sd sdhc secure,sdhc digital secure sd classe 8go sandisk sandisk sd carte
911,1207849,SAMSUNG PAMI?CI 1XUHS - MICROSDXC GO 128GB JUMPDRIVEV10 FLASH (TEAL) 256GB,132.99,Samsung,"['samsung', 'pami?ci', '1xuhs', 'microsdxc', '128', 'gb', 'jumpdrivev10', 'flash', 'teal', '256', 'gb']",samsung pami?ci 1xuhs microsdxc 128 gb jumpdrivev10 flash teal 256 gb,128 1xuhs 256 flash gb gb jumpdrivev10 microsdxc pami?ci samsung teal,gb 256 teal flash jumpdrivev10 gb 128 microsdxc 1xuhs pami?ci samsung
912,978481,Sony SDHC 16GB Class 4,590.0,,"['sony', 'sdhc', '16', 'gb', 'class']",sony sdhc 16 gb class,16 class gb sdhc sony,class gb 16 sdhc sony
913,585269,Lexar Jumpdrive P20 128GB USB 3.0,88.95,,"['lexar', 'jumpdrive', 'p20', '128', 'gb', 'usb', '3.0']",lexar jumpdrive p20 128 gb usb 3.0,128 3.0 gb jumpdrive lexar p20 usb,3.0 usb gb 128 p20 jumpdrive lexar
914,241208,"SANDISK XQD SDXC Canvas portatile 95MB/s U3 Minneskort, 3.0, UHS-I\n unità Flash",,SANDISK,"['sandisk', 'xqd', 'sdxc', 'canvas', 'portatile', '95mb', 'u3', 'minneskort', '3.0', 'uhs', 'i\\n', 'unità', 'flash']",sandisk xqd sdxc canvas portatile 95mb u3 minneskort 3.0 uhs i\n unità flash,3.0 95mb canvas flash i\n minneskort portatile sandisk sdxc u3 uhs unità xqd,flash unità i\n uhs 3.0 minneskort u3 95mb portatile canvas sdxc xqd sandisk
915,536127,"SanDisk SDHC memoire 128GB 32GB 275MB/s Micro Micro - 128 GB warto?ci ab - con w/logiciel Ree,SR-16UY3",,SanDisk,"['sandisk', 'sdhc', 'memoire', '128', 'gb', '32', 'gb', '275mb', 'micro', 'micro', '128', 'gb', 'warto?ci', 'ab', 'con', 'logiciel', 'ree', 'sr-16uy3']",sandisk sdhc memoire 128 gb 32 gb 275mb micro micro 128 gb warto?ci ab con logiciel ree sr-16uy3,128 128 275mb 32 ab con gb gb gb logiciel memoire micro micro ree sandisk sdhc sr-16uy3 warto?ci,sr-16uy3 ree logiciel con ab warto?ci gb 128 micro micro 275mb gb 32 gb 128 memoire sdhc sandisk
916,413249,SANDISK Ultra Plus SDHC / SDXC Geheugenkaart 64 GB 80 MB/s,29.99,,"['sandisk', 'ultra', 'plus', 'sdhc', 'sdxc', 'geheugenkaart', '64', 'gb', '80', 'mb']",sandisk ultra plus sdhc sdxc geheugenkaart 64 gb 80 mb,64 80 gb geheugenkaart mb plus sandisk sdhc sdxc ultra,mb 80 gb 64 geheugenkaart sdxc sdhc plus ultra sandisk
917,405060,SONY MICRO MEMORY SDHC MEM&OACUTE;RIAK&AACUTE;RTYA USB UHS-I 128GB,121.99,Sony,"['sony', 'micro', 'memory', 'sdhc', 'mem&oacute;riak&aacute;rtya', 'usb', 'uhs', '128', 'gb']",sony micro memory sdhc mem&oacute;riak&aacute;rtya usb uhs 128 gb,128 gb mem&oacute;riak&aacute;rtya memory micro sdhc sony uhs usb,gb 128 uhs usb mem&oacute;riak&aacute;rtya sdhc memory micro sony
918,462406,Ultra direct: Ultra 95MB/s UHS\-I Plus m3.0 Adaptador | + GB,699.0,,"['ultra', 'direct', 'ultra', '95mb', 'uhs\\-i', 'plus', 'm3.0', 'adaptador', 'gb']",ultra direct ultra 95mb uhs\-i plus m3.0 adaptador gb,95mb adaptador direct gb m3.0 plus uhs\-i ultra ultra,gb adaptador m3.0 plus uhs\-i 95mb ultra direct ultra
919,863820,"Kingston SDA3/128GB - Tarjeta de memoria SDHC/SDXC UHS-I U3, 128 GB velocidades 90R/80W",54.05,,"['kingston', 'sda3/128', 'gb', 'tarjeta', 'de', 'memoria', 'sdhc', 'sdxc', 'uhs', 'u3', '128', 'gb', 'velocidades', '90r/80w']",kingston sda3/128 gb tarjeta de memoria sdhc sdxc uhs u3 128 gb velocidades 90r/80w,128 90r/80w de gb gb kingston memoria sda3/128 sdhc sdxc tarjeta u3 uhs velocidades,90r/80w velocidades gb 128 u3 uhs sdxc sdhc memoria de tarjeta gb sda3/128 kingston
920,134735,MEMORIA 32GB LINE CLÉ SANDISK 3.0 GB DT50/16GB,592.99,Sandisk,"['memoria', '32', 'gb', 'line', 'clé', 'sandisk', '3.0', 'gb', 'dt50/16', 'gb']",memoria 32 gb line clé sandisk 3.0 gb dt50/16 gb,3.0 32 clé dt50/16 gb gb gb line memoria sandisk,gb dt50/16 gb 3.0 sandisk clé line gb 32 memoria
921,1044065,sandisk sdsquni-256g-gn6ma - lsd16gcrbeu1000 3502470 sd - 64 usb &quot;android&quot;,15.99,SanDisk,"['sandisk', 'sdsquni-256g', 'gn6ma', 'lsd16gcrbeu1000', '3502470', 'sd', '64', 'usb', 'quot;android&quot']",sandisk sdsquni-256g gn6ma lsd16gcrbeu1000 3502470 sd 64 usb quot;android&quot,3502470 64 gn6ma lsd16gcrbeu1000 quot;android&quot sandisk sd sdsquni-256g usb,quot;android&quot usb 64 sd 3502470 lsd16gcrbeu1000 gn6ma sdsquni-256g sandisk
922,962145,"SONY - Pro 64GB CL10 32 64GB, de 95MB/s Read 128 10",,SONY,"['sony', 'pro', '64', 'gb', 'cl10', '32', '64', 'gb', 'de', '95mb', 'read', '128', '10']",sony pro 64 gb cl10 32 64 gb de 95mb read 128 10,10 128 32 64 64 95mb cl10 de gb gb pro read sony,10 128 read 95mb de gb 64 32 cl10 gb 64 pro sony
923,224870,Clé USB Intenso Cl&amp;eacute; USB 4GB INTENSO Rainbow Line - Sous Blister (MK483972804),8.05,,"['clé', 'usb', 'intenso', 'cl&amp;eacute', 'usb', 'gb', 'intenso', 'rainbow', 'line', 'sous', 'blister', 'mk483972804']",clé usb intenso cl&amp;eacute usb gb intenso rainbow line sous blister mk483972804,blister cl&amp;eacute clé gb intenso intenso line mk483972804 rainbow sous usb usb,mk483972804 blister sous line rainbow intenso gb usb cl&amp;eacute intenso usb clé
924,85612,FINO 3533492 16GB ZU SANDISK SD - 32GB&NBSP; 32GB 90MB/S,2534.99,SanDisk,"['fino', '3533492', '16', 'gb', 'zu', 'sandisk', 'sd', '32gb&nbsp', '32', 'gb', '90mb']",fino 3533492 16 gb zu sandisk sd 32gb&nbsp 32 gb 90mb,16 32 32gb&nbsp 3533492 90mb fino gb gb sandisk sd zu,90mb gb 32 32gb&nbsp sd sandisk zu gb 16 3533492 fino
925,1158765,"SanDisk 32GB Glide - 64GB II, U1 de 300/MB color SD (3.1",50.04,SanDisk,"['sandisk', '32', 'gb', 'glide', '64', 'gb', 'ii', 'u1', 'de', '300', 'mb', 'color', 'sd', '3.1']",sandisk 32 gb glide 64 gb ii u1 de 300 mb color sd 3.1,3.1 300 32 64 color de gb gb glide ii mb sandisk sd u1,3.1 sd color mb 300 de u1 ii gb 64 glide gb 32 sandisk
926,560751,"KARTA PREMIUM - 94MB/SEC JUMDRIVE 32GB 1000X LECTOR SDHC GB READ) MB/S, | °C, VELOCITÀ, /",23.99,,"['karta', 'premium', '94mb', 'sec', 'jumdrive', '32', 'gb', '1000x', 'lector', 'sdhc', 'gb', 'read', 'mb', 'velocità']",karta premium 94mb sec jumdrive 32 gb 1000x lector sdhc gb read mb velocità,1000x 32 94mb gb gb jumdrive karta lector mb premium read sdhc sec velocità,velocità mb read gb sdhc lector 1000x gb 32 jumdrive sec 94mb premium karta
927,724592,PENDRIVE DIRECT: SDXC X GB PRO 2.0 SDDD3-128G-G46 MINIPRICE,15.99,,"['pendrive', 'direct', 'sdxc', 'gb', 'pro', '2.0', 'sddd3', '128g', 'g46', 'miniprice']",pendrive direct sdxc gb pro 2.0 sddd3 128g g46 miniprice,128g 2.0 direct g46 gb miniprice pendrive pro sddd3 sdxc,miniprice g46 128g sddd3 2.0 pro gb sdxc direct pendrive
928,470648,300mb/s xqd 64gb 45mb/s) pro met kamera carte 32gb speed sdhc,129.99,,"['300mb', 'xqd', '64', 'gb', '45mb', 'pro', 'met', 'kamera', 'carte', '32', 'gb', 'speed', 'sdhc']",300mb xqd 64 gb 45mb pro met kamera carte 32 gb speed sdhc,300mb 32 45mb 64 carte gb gb kamera met pro sdhc speed xqd,sdhc speed gb 32 carte kamera met pro 45mb gb 64 xqd 300mb
929,1134202,"SDSDXSF-064G-GNCIN XQD ULTRA DRIVE (128GB) SONY MB/SEG MB/S, 3.0 (MK937362061)",19.99,Sony,"['sdsdxsf-064g', 'gncin', 'xqd', 'ultra', 'drive', '128', 'gb', 'sony', 'mb', 'seg', 'mb', '3.0', 'mk937362061']",sdsdxsf-064g gncin xqd ultra drive 128 gb sony mb seg mb 3.0 mk937362061,128 3.0 drive gb gncin mb mb mk937362061 sdsdxsf-064g seg sony ultra xqd,mk937362061 3.0 mb seg mb sony gb 128 drive ultra xqd gncin sdsdxsf-064g
930,708221,"AVEC 10, PRO UHS 80 64GB GB GB UP CLÉ DRIVE - USB CLASSE ARGENTO",6.99,,"['avec', '10', 'pro', 'uhs', '80', '64', 'gb', 'gb', 'gb', 'clé', 'drive', 'usb', 'classe', 'argento']",avec 10 pro uhs 80 64 gb gb gb clé drive usb classe argento,10 64 80 argento avec classe clé drive gb gb gb pro uhs usb,argento classe usb drive clé gb gb gb 64 80 uhs pro 10 avec
931,151167,Memoria Exceria 16GB Ultra UX 4 GB SD Class to 2.0 + SANDISK,47.99,SANDISK,"['memoria', 'exceria', '16', 'gb', 'ultra', 'ux', 'gb', 'sd', 'class', '2.0', 'sandisk']",memoria exceria 16 gb ultra ux gb sd class 2.0 sandisk,16 2.0 class exceria gb gb memoria sandisk sd ultra ux,sandisk 2.0 class sd gb ux ultra gb 16 exceria memoria
932,986752,"Kingston - Line Micro SDHC II, Memory 16GB&nbsp; 3.0",41.0,Kingston,"['kingston', 'line', 'micro', 'sdhc', 'ii', 'memory', '16gb&nbsp', '3.0']",kingston line micro sdhc ii memory 16gb&nbsp 3.0,16gb&nbsp 3.0 ii kingston line memory micro sdhc,3.0 16gb&nbsp memory ii sdhc micro line kingston
933,675458,"SanDisk USM32SA3 Plus 32GB GB Drive Speicherkarte, Adapter Memoria scheda",18.49,SanDisk,"['sandisk', 'usm32sa3', 'plus', '32', 'gb', 'gb', 'drive', 'speicherkarte', 'adapter', 'memoria', 'scheda']",sandisk usm32sa3 plus 32 gb gb drive speicherkarte adapter memoria scheda,32 adapter drive gb gb memoria plus sandisk scheda speicherkarte usm32sa3,scheda memoria adapter speicherkarte drive gb gb 32 plus usm32sa3 sandisk
934,364167,Clé USB Lexar JUMPDRIVE S25 16GB - LJDS25-16GABEU (4110277),13.9,,"['clé', 'usb', 'lexar', 'jumpdrive', 's25', '16', 'gb', 'ljds25', '16gabeu', '4110277']",clé usb lexar jumpdrive s25 16 gb ljds25 16gabeu 4110277,16 16gabeu 4110277 clé gb jumpdrive lexar ljds25 s25 usb,4110277 16gabeu ljds25 gb 16 s25 jumpdrive lexar usb clé
935,224905,Tesco direct: Sony SF16N4 16 GB SDHC,15.46,,"['tesco', 'direct', 'sony', 'sf16n4', '16', 'gb', 'sdhc']",tesco direct sony sf16n4 16 gb sdhc,16 direct gb sdhc sf16n4 sony tesco,sdhc gb 16 sf16n4 sony direct tesco
936,659081,"SONY SF8U, SD Full Size SD Speicherkarte, 8 GB, 90 MB/s",8.99,,"['sony', 'sf8u', 'sd', 'size', 'sd', 'speicherkarte', 'gb', '90', 'mb']",sony sf8u sd size sd speicherkarte gb 90 mb,90 gb mb sd sd sf8u size sony speicherkarte,mb 90 gb speicherkarte sd size sd sf8u sony
937,634507,Karta DataTraveler TOSHIBA microSDHC Chiavetta 633x MicroSDXC 150MB/s zaprojektowana Adaptador 32,20.99,TOSHIBA,"['karta', 'datatraveler', 'toshiba', 'microsdhc', 'chiavetta', '633x', 'microsdxc', '150mb', 'zaprojektowana', 'adaptador', '32']",karta datatraveler toshiba microsdhc chiavetta 633x microsdxc 150mb zaprojektowana adaptador 32,150mb 32 633x adaptador chiavetta datatraveler karta microsdhc microsdxc toshiba zaprojektowana,32 adaptador zaprojektowana 150mb microsdxc 633x chiavetta microsdhc toshiba datatraveler karta
938,880265,"Sony 8GB SDHC Secure Digital Flash Memory Card - PERFORMANCE Series Class 10 UHS-1 (Read 90MB/s) - SF8U,Sony,CAN985",14.4,,"['sony', 'gb', 'sdhc', 'secure', 'digital', 'flash', 'memory', 'card', 'performance', 'series', 'class', '10', 'uhs-1', 'read', '90mb', 'sf8u', 'sony', 'can985']",sony gb sdhc secure digital flash memory card performance series class 10 uhs-1 read 90mb sf8u sony can985,10 90mb can985 card class digital flash gb memory performance read sdhc secure series sf8u sony sony uhs-1,can985 sony sf8u 90mb read uhs-1 10 class series performance card memory flash digital secure sdhc gb sony
939,339600,Tesco - SDXC Kingston 64GB 32 METAL UHS-I le Android + Grau Black,49.99,Kingston,"['tesco', 'sdxc', 'kingston', '64', 'gb', '32', 'metal', 'uhs', 'le', 'android', 'grau', 'black']",tesco sdxc kingston 64 gb 32 metal uhs le android grau black,32 64 android black gb grau kingston le metal sdxc tesco uhs,black grau android le uhs metal 32 gb 64 kingston sdxc tesco
940,437907,"Samsung PRO PRO Professional microSDHC Bianco Class Minneskort, (4247892) Packaging",14.99,Samsung,"['samsung', 'pro', 'pro', 'professional', 'microsdhc', 'bianco', 'class', 'minneskort', '4247892', 'packaging']",samsung pro pro professional microsdhc bianco class minneskort 4247892 packaging,4247892 bianco class microsdhc minneskort packaging pro pro professional samsung,packaging 4247892 minneskort class bianco microsdhc professional pro pro samsung
941,962196,Memoria Toshiba SDHC 32GB Exceria PRO UHS Clase 10,91.99,Toshiba,"['memoria', 'toshiba', 'sdhc', '32', 'gb', 'exceria', 'pro', 'uhs', 'clase', '10']",memoria toshiba sdhc 32 gb exceria pro uhs clase 10,10 32 clase exceria gb memoria pro sdhc toshiba uhs,10 clase uhs pro exceria gb 32 sdhc toshiba memoria
942,1060500,Kingston Data Traveler 101 Gen2 32GB USB 2.0 (czerwony),59.99,,"['kingston', 'data', 'traveler', '101', 'gen2', '32', 'gb', 'usb', '2.0', 'czerwony']",kingston data traveler 101 gen2 32 gb usb 2.0 czerwony,101 2.0 32 czerwony data gb gen2 kingston traveler usb,czerwony 2.0 usb gb 32 gen2 101 traveler data kingston
943,249495,"Basic Line 16GB,Intenso,3502470",6.77,,"['basic', 'line', '16gb', 'intenso,3502470']","basic line 16gb intenso,3502470","16gb basic intenso,3502470 line","intenso,3502470 16gb line basic"
944,913052,"memoria lexar 633x extreme 32gb+sd u3 usb-stick, - 16 u3 mo/s +",43.99,Lexar,"['memoria', 'lexar', '633x', 'extreme', '32gb+sd', 'u3', 'usb', 'stick', '16', 'u3', 'mo']",memoria lexar 633x extreme 32gb+sd u3 usb stick 16 u3 mo,16 32gb+sd 633x extreme lexar memoria mo stick u3 u3 usb,mo u3 16 stick usb u3 32gb+sd extreme 633x lexar memoria
945,626333,Sony Micro SDXC U3 300x - 3.0 Card Adapter - Pendrive,7.01,Sony,"['sony', 'micro', 'sdxc', 'u3', '300x', '3.0', 'card', 'adapter', 'pendrive']",sony micro sdxc u3 300x 3.0 card adapter pendrive,3.0 300x adapter card micro pendrive sdxc sony u3,pendrive adapter card 3.0 300x u3 sdxc micro sony
946,618141,"Sony SRG1UXA 128GB MicroSDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, MicroSDXC, Clase 10, UHS-I, 95 MB/s, Negro): Amazon.es: Informática",175.05,,"['sony', 'srg1uxa', '128', 'gb', 'microsdxc', 'uhs', 'clase', '10', 'memoria', 'flash', 'tarjeta', 'de', 'memoria', '128', 'gb', 'microsdxc', 'clase', '10', 'uhs', '95', 'mb', 'negro', '):', 'amazon.es', 'informática']",sony srg1uxa 128 gb microsdxc uhs clase 10 memoria flash tarjeta de memoria 128 gb microsdxc clase 10 uhs 95 mb negro ): amazon.es informática,): 10 10 128 128 95 amazon.es clase clase de flash gb gb informática mb memoria memoria microsdxc microsdxc negro sony srg1uxa tarjeta uhs uhs,informática amazon.es ): negro mb 95 uhs 10 clase microsdxc gb 128 memoria de tarjeta flash memoria 10 clase uhs microsdxc gb 128 srg1uxa sony
947,241314,Tesco USB di M3.0 NAND GB mit en - Drive flash SD,59.99,,"['tesco', 'usb', 'di', 'm3.0', 'nand', 'gb', 'mit', 'en', 'drive', 'flash', 'sd']",tesco usb di m3.0 nand gb mit en drive flash sd,di drive en flash gb m3.0 mit nand sd tesco usb,sd flash drive en mit gb nand m3.0 di usb tesco
948,904867,sandisk micro pro sd gb 300 64,15.99,SanDisk,"['sandisk', 'micro', 'pro', 'sd', 'gb', '300', '64']",sandisk micro pro sd gb 300 64,300 64 gb micro pro sandisk sd,64 300 gb sd pro micro sandisk
949,798376,"Sony Portable USB Flash Storage Drive, White, 16GB",29.95,sony,"['sony', 'portable', 'usb', 'flash', 'storage', 'drive', 'white', '16', 'gb']",sony portable usb flash storage drive white 16 gb,16 drive flash gb portable sony storage usb white,gb 16 white drive storage flash usb portable sony
950,1011370,SanDisk Cruzer carte SD 32GB SDHC inkl. Drive + CARTE Conector Clase najwy?szej UHS-I Versand,,SanDisk,"['sandisk', 'cruzer', 'carte', 'sd', '32', 'gb', 'sdhc', 'inkl', 'drive', 'carte', 'conector', 'clase', 'najwy?szej', 'uhs', 'versand']",sandisk cruzer carte sd 32 gb sdhc inkl drive carte conector clase najwy?szej uhs versand,32 carte carte clase conector cruzer drive gb inkl najwy?szej sandisk sd sdhc uhs versand,versand uhs najwy?szej clase conector carte drive inkl sdhc gb 32 sd carte cruzer sandisk
951,659115,Lexar Platinum II 300x 8GB SDHC U1 Memory Card - LSD8GBBBEU300,7.95,,"['lexar', 'platinum', 'ii', '300x', 'gb', 'sdhc', 'u1', 'memory', 'card', 'lsd8gbbbeu300']",lexar platinum ii 300x gb sdhc u1 memory card lsd8gbbbeu300,300x card gb ii lexar lsd8gbbbeu300 memory platinum sdhc u1,lsd8gbbbeu300 card memory u1 sdhc gb 300x ii platinum lexar
